project_id,project_name,TotalUnitsCount,AvailableUnitsCount,city_id,region_id,district,BookingsCount,PercentageUnitsBooked,active_payment_by_cash,active_payment_by_loan,project_latitude,project_longitude,publish_date,code,completion_percentage,unit_code,moh_price,price,block_number,apartment_number,building_number,unit_size,living_area,floor,floor_count,unit_type_eng,bedroom_count,bathroom_count,selections_count,bookings_count,apartment_type_eng,zone_number,number_of_rooms,master_bedroom_size,living_room_size,kitchen_size,guestroom_size,FirstPrice,partners,web,mobile,beneficiary,non_bene,construction_status
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000005,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000006,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000007,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000008,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000009,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000010,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000011,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000012,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000013,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000014,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1239,Medina - Advanced Buildings Company Limited - Diar Al Safwa Villas,15,13,26,3,King Fahd District,11,13.333333,1,1,24.523751,39.689655,2023-11-13,02-03-0017,1.0,02-03-0017-0000000015,1600000.0,1600000.0,446-7,,,283.56,361.0,1,1.0,villa,5,7,0,0,Villa,1,5.0,28.0,31.0,20.0,24.0,1600000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000001,600000.0,600000.0,1,1,1,153.5,153.5,0,1.0,Apartment,3,3,0,0,Apartment,1,4.0,18.69,25.65,12.2,22.0,600000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000002,700000.0,700000.0,1,2,1,164.16,164.16,1,1.0,Apartment,3,2,0,0,Apartment,1,5.0,16.59,19.095,12.0,20.0,700000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000003,500000.0,500000.0,1,3,1,71.29,71.29,2,1.0,Apartment,2,1,0,0,Apartment,1,2.0,16.59,14.4,8.4,0.0,500000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000004,600000.0,600000.0,1,4,2,153.5,153.5,0,1.0,Apartment,3,3,0,0,Apartment,1,4.0,18.69,25.65,12.2,22.0,600000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000005,700000.0,700000.0,1,5,2,164.16,164.16,1,1.0,Apartment,3,2,0,0,Apartment,1,5.0,16.59,19.095,12.0,20.0,700000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000006,500000.0,500000.0,1,6,2,71.29,71.29,2,1.0,Apartment,2,1,0,0,Apartment,1,2.0,16.59,14.4,8.4,0.0,500000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000007,600000.0,600000.0,1,7,3,153.5,153.5,0,1.0,Apartment,3,3,0,0,Apartment,1,4.0,18.69,25.65,12.2,22.0,600000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000008,700000.0,700000.0,1,8,3,164.16,164.16,1,1.0,Apartment,3,2,0,0,Apartment,1,5.0,16.59,19.095,12.0,20.0,700000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000009,500000.0,500000.0,1,9,3,71.29,71.29,2,1.0,Apartment,2,1,0,0,Apartment,1,2.0,16.59,14.4,8.4,0.0,500000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000010,600000.0,600000.0,1,10,4,153.5,153.5,0,1.0,Apartment,3,3,0,0,Apartment,1,4.0,18.69,25.65,12.2,22.0,600000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000011,700000.0,700000.0,1,11,4,164.16,164.16,1,1.0,Apartment,3,2,0,0,Apartment,1,5.0,16.59,19.095,12.0,20.0,700000.0,1,1,1,1,1,1
1241,Makkah Al-Mukarramah - Rawad Al-Tashyeed Real Estate Development Company - Rawad 739,12,12,57,2,Al-Qurainiyah District,17,0.0,1,1,21.310398,39.27225,2023-11-21,02-02-0041,1.0,02-02-0041-0000000012,500000.0,500000.0,1,12,4,71.29,71.29,2,1.0,Apartment,2,1,0,0,Apartment,1,2.0,16.59,14.4,8.4,0.0,500000.0,1,1,1,1,1,1
1243,Jazan - Mada Company Limited - Mada Residence 1,4,1,2885,8,Al-Mahalla Al-Jadida,6,50.0,1,1,17.293342,42.597312,2023-11-28,02-08-0008,75.0,02-08-0008-0000000003,1350000.0,1350000.0,1,,,355.1,376.96,1,1.0,villa,4,6,0,0,Villa,,6.0,34.8,29.5,20.0,20.0,1350000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000001,1480000.0,1480000.0,19,,,450.0,424.06,1,1.0,villa,4,9,0,0,Villa,1646,4.0,27.39,32.13,20.0,46.6,1290000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000007,1440000.0,1440000.0,19,,,543.75,424.06,1,1.0,villa,4,9,0,0,Villa,1646,4.0,27.39,32.13,20.0,46.6,1250000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000008,1440000.0,1440000.0,19,,,543.75,424.06,1,1.0,villa,4,9,0,0,Villa,1646,4.0,27.39,32.13,20.0,46.6,1250000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000011,1480000.0,1480000.0,19,,,450.0,424.06,1,1.0,villa,4,9,0,0,Villa,1646,4.0,27.39,32.13,20.0,46.6,1290000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000012,1480000.0,1480000.0,19,,,450.0,424.06,1,1.0,villa,4,9,0,0,Villa,1646,4.0,27.39,32.13,20.0,46.6,1290000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000015,1025000.0,1025000.0,19,,,350.0,372.02,1,1.0,villa,4,7,0,0,Villa,1646,4.0,36.16,29.3,24.5,24.78,890000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000016,1025000.0,1025000.0,19,,,350.0,372.02,1,1.0,villa,4,7,0,0,Villa,1646,4.0,36.16,29.3,24.5,24.78,890000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000017,1300000.0,1300000.0,19,,,400.0,424.06,1,1.0,villa,4,9,0,0,Villa,1646,4.0,27.39,32.13,20.0,46.6,1130000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000018,1025000.0,1025000.0,19,,,350.0,372.02,1,1.0,villa,4,7,0,0,Villa,1646,4.0,36.16,29.3,24.5,24.78,890000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000020,1300000.0,1300000.0,19,,,400.0,424.06,1,1.0,villa,4,9,0,0,Villa,1646,4.0,27.39,32.13,20.0,46.6,1130000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000021,1025000.0,1025000.0,19,,,350.0,372.02,1,1.0,villa,4,7,0,0,Villa,1646,4.0,36.16,29.3,24.5,24.78,890000.0,1,1,1,1,1,1
1273,Al-Kharj - Al-Asas Al-A'maq Real Estate Development Company - Al-Waha,23,12,11,1,Al-Faisaliyah,35,39.130435,1,1,24.164472,47.366361,2023-12-06,02-01-0069,15.43,02-01-0069-0000000022,1025000.0,1025000.0,19,,,350.0,372.02,1,1.0,villa,4,7,0,0,Villa,1646,4.0,36.16,29.3,24.5,24.78,890000.0,1,1,1,1,1,1
1246,Jared - Al Essas Deep Company for Real Estate Development - Al Kharj,8,4,11,1,Al-Wurud,15,25.0,1,1,24.176075,47.318897,2023-12-06,02-01-0068,64.38,02-01-0068-0000000003,1550000.0,1550000.0,32,,,386.4,425.0,1,1.0,villa,4,7,0,0,Villa,1209,4.0,48.0,30.0,20.25,65.0,1350000.0,1,1,1,1,1,1
1246,Jared - Al Essas Deep Company for Real Estate Development - Al Kharj,8,4,11,1,Al-Wurud,15,25.0,1,1,24.176075,47.318897,2023-12-06,02-01-0068,64.38,02-01-0068-0000000005,1550000.0,1550000.0,32,,,386.4,425.0,1,1.0,villa,4,7,0,0,Villa,1209,4.0,48.0,30.0,20.25,65.0,1350000.0,1,1,1,1,1,1
1246,Jared - Al Essas Deep Company for Real Estate Development - Al Kharj,8,4,11,1,Al-Wurud,15,25.0,1,1,24.176075,47.318897,2023-12-06,02-01-0068,64.38,02-01-0068-0000000006,1550000.0,1550000.0,32,,,386.4,425.0,1,1.0,villa,4,7,0,0,Villa,1209,4.0,48.0,30.0,20.25,65.0,1350000.0,1,1,1,1,1,1
1246,Jared - Al Essas Deep Company for Real Estate Development - Al Kharj,8,4,11,1,Al-Wurud,15,25.0,1,1,24.176075,47.318897,2023-12-06,02-01-0068,64.38,02-01-0068-0000000007,1330000.0,1330000.0,32,,,386.4,425.0,1,1.0,villa,4,7,0,0,Villa,1209,4.0,48.0,30.0,20.25,65.0,1350000.0,1,1,1,1,1,1
1274,Makkah Al-Mukarramah - Al-Riyadah Real Estate Homes Company - Riyadah 7,7,2,58,2,Crown Prince,22,0.0,1,1,21.419306,39.708194,2023-12-03,02-02-0042,40.0,02-02-0042-0000000003,1030000.0,1030000.0,1,201,B01,258.9,111.71,1,1.0,Apartment,4,4,0,0,Apartment,1,6.0,19.38,29.86,17.5,29.4,1030000.0,1,1,1,1,1,1
1274,Makkah Al-Mukarramah - Al-Riyadah Real Estate Homes Company - Riyadah 7,7,2,58,2,Crown Prince,22,0.0,1,1,21.419306,39.708194,2023-12-03,02-02-0042,40.0,02-02-0042-0000000005,1030000.0,1030000.0,1,301,B01,258.9,111.71,2,1.0,Apartment,4,4,0,0,Apartment,1,6.0,19.38,29.86,17.5,29.4,1030000.0,1,1,1,1,1,1
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000038,1089909.0,1177409.0,B03,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000039,1089909.0,1177409.0,B03,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000040,1089909.0,1177409.0,B03,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000041,1089909.0,1177409.0,B03,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000048,1089909.0,1177409.0,B03,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000049,1089909.0,1177409.0,B03,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000053,1167441.0,1273578.0,B04,,,303.25,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1167441.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000054,1119436.0,1214034.0,B04,,,270.28,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1119436.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000055,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000056,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000057,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000059,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000060,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000061,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000064,1117005.0,1211018.0,B04,,,268.61,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1117005.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000065,1098805.0,1188443.0,B04,,,256.11,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1098805.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000066,1107395.0,1199099.0,B04,,,262.01,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1107395.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000068,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000069,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000070,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000072,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000073,1089909.0,1177409.0,B04,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000078,1089909.0,1177409.0,B05,,,250.0,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1089909.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000082,1109273.0,1201428.0,B05,,,263.3,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1109273.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000083,1109448.0,1201645.0,B05,,,263.42,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1109448.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000084,1109288.0,1201446.0,B05,,,263.31,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1109288.0,1,1,1,1,0,0
1237,Riyadh - Masaken Al Arabiya Company for Investment and Real Estate Development - Al Mahra,446,95,14,1,Al-Janadriyah District,1052,55.829596,1,1,24.974559,46.839969,2024-09-02,01-01-0044,0.0,01-01-0044-0000000085,1109273.0,1201428.0,B05,,,263.3,265.26,1,1.0,villa,4,6,0,0,Villa,16,4.0,20.88,39.46,14.33,21.4,1109273.0,1,1,1,1,0,0
